accession,name,CS number,country code,latitude,longitude,collector,seq by,continent,country,admixed group,site,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
7427,Ko-2,CS76531,DEN,,,Albert Kranz,Salk,Europe,"Denmark","Central Europe","UNKNOWN-Denmark",-5.988602872671832111e-01,4.760207878633836501e-03,-3.523048019409179688e+01,8.612785339355468750e+00,-2.079535667297738399e+01,1.119015130313863970e+01
7430,Nc-1,CS76559,FRA,48.6167,6.25,Albert Kranz,Salk,Europe,"France","Admixed","Vermois",7.619632474436389691e-01,-5.960372794558823628e-01,9.791239500045776367e-01,-2.063298225402832031e+01,-4.127396774431421278e+00,-1.844169524499597301e+01
7460,Da(1)-12,CS76470,CZE,,,Igor Vizir,Salk,Europe,"Czechia","Central Europe","Unknown - Czech Republic",-5.227275266378875740e-01,6.300270169935634657e-07,-4.581164169311523438e+01,1.483164596557617188e+01,-1.919776891245754769e+01,-4.019114418033160052e-01
7461,H55,CS76897,CZE,49,15,Igor Vizir,Salk,Europe,"Czechia","Germany","Relichova",9.921791912032640326e-01,-3.669175949806970927e-01,5.626364707946777344e+00,-6.367335796356201172e+00,-4.844617122095403516e+00,-6.483719410909761116e+00
7471,RLD-1,CS76588,UNK,,,Maarten Koornneef,Salk,Europe,"Kosovo","Admixed","UNKNOWN",-9.825301352417233902e-01,-4.391197770817970025e-01,-3.237081146240234375e+01,4.796783447265625000e+00,-1.943807465362052511e+01,2.751505163594268666e+01
7475,KEN,CS79021,USA,41.767,-72.677,Massimo Pigliucci,MPI,North America,"United States","Germany","Hartford",9.948365364740601180e-01,5.326594469844134760e-01,1.258570556640625000e+02,1.927903938293457031e+01,1.257981415842351396e+02,1.990649514723650881e+01
7477,WAR,CS78853,USA,41.7302,-71.2825,Massimo Pigliucci,Monsanto,North America,"United States","Admixed","Lincoln Woods State Park",-9.108742404558302086e-01,-1.451967888382588723e-01,6.387024879455566406e+00,-1.150536060333251953e+01,-9.952550993376558353e+00,-9.635865246514866200e+00
7514,RRS-7,CS76593,USA,41.5609,-86.4251,Joy Bergelson,Salk,North America,"United States","Admixed","RRS",-9.240996256233741102e-01,-9.837187174150405222e-02,3.769797384738922119e-01,-2.095622444152832031e+01,-5.337335977351409078e+00,-1.879434614138238402e+01
7515,RRS-10,CS76592,USA,41.5609,-86.4251,Joy Bergelson,"MPI,Salk",North America,"United States","Germany","RRS",9.948181575626069417e-01,5.326625901125755513e-01,1.202908477783203125e+02,1.499526500701904297e+01,1.257798197313189235e+02,1.987247763813673984e+01
7516,Vår2-1,CS78830,SWE,55.58,14.334,Magnus Nordborg,GMI,Europe,"Sweden","Germany","VÃ¥r2",9.482585582378905489e-03,4.999140425263464138e-01,1.339745283126831055e+00,1.797106742858886719e+01,-9.031279436825670359e+00,-3.176081286108897839e+00
7517,Vår2-6,CS78831,SWE,55.58,14.334,Magnus Nordborg,GMI,Europe,"Sweden","Germany","VÃ¥r2",4.094882471764391000e-04,5.000006161291369322e-01,1.270404219627380371e+00,1.826309967041015625e+01,-9.817968044926674409e+00,2.292620534055309911e-01
7520,Lp2-2,CS76546,CZE,49.38,16.81,Ivo Cetl,Salk,Europe,"Czechia","Central Europe","Lp2",-5.670928195995712517e-01,3.367065037649811469e-03,-4.085582351684570312e+01,1.618892288208007812e+01,-1.923086385252764074e+01,1.180737320658853617e+00
7521,Lp2-6,CS77052,CZE,49.38,16.81,Ivo Cetl,Salk,Europe,"Czechia","Central Europe","Lp2",-5.711417682230764958e-01,-1.509014184571825633e-03,-4.094207000732421875e+01,1.544373893737792969e+01,-1.620717408118429148e+01,-4.692941370766200437e-01
7523,Pna-17,CS76575,USA,42.0945,-86.3253,Joy Bergelson,Salk,North America,"United States","Germany","PNA",8.861728147766219088e-01,7.071812441202317556e-01,6.128726196289062500e+01,-2.590867280960083008e+00,5.594156389636730609e+01,1.333287192845140412e+00
7525,Rmx-A180,CS77218,USA,42.036,-86.511,Joy Bergelson,Salk,North America,"United States","Germany","RMX",9.958610151081856987e-01,9.982165152699893351e-01,6.144916152954101562e+01,-5.085397720336914062e+00,4.856766718009621542e+01,-1.617734923803739022e+01
7529,627RMX-1MN4,CS79022,USA,42.0333,-86.5128,Justin Borevitz,MPI,North America,"United States","Germany","RMX",9.887640738101201032e-01,8.229806079449161205e-01,6.368690872192382812e+01,-3.544278144836425781e+00,8.523570591189519519e+01,-1.551215171982852414e+00
7530,627RMX-1MN5,CS79023,USA,42.0333,-86.5128,Justin Borevitz,MPI,North America,"United States","Germany","RMX",9.887646051800937919e-01,8.230761259474772551e-01,6.368577575683593750e+01,-3.545602083206176758e+00,8.521337625551920780e+01,-1.558162204918924765e+00
7566,627ME-13Y1,CS78367,USA,42.093,-86.359,Justin Borevitz,MPI,North America,"United States","Germany","ME (Benton Harbor)",9.458775430195528466e-01,5.256818799261072650e-01,1.159114379882812500e+02,1.608664512634277344e+01,1.074734024239935195e+02,1.565023679134747425e+01
7568,627ME-1MI1,CS79024,USA,42.093,-86.359,Justin Borevitz,MPI,North America,"United States","Germany","ME (Benton Harbor)",9.948279609543904112e-01,5.326169359820508431e-01,1.210982818603515625e+02,1.592628955841064453e+01,1.257905603154133729e+02,1.988000768544989683e+01
7717,KNO1.37,CS76972,USA,41.273,-86.625,Megan Dunning,Monsanto,North America,"United States","Germany","Knox35",9.957521585882939119e-01,9.985986758261156115e-01,6.018970108032226562e+01,-2.929869651794433594e+00,3.687897860515005277e+01,-9.702286997754006492e+00
7757,KNO2.41,CS79025,USA,41.273,-86.625,Megan Dunning,MPI,North America,"United States","Germany","Knox35",9.948632853236594187e-01,5.327895926070411736e-01,1.258742828369140625e+02,2.132039833068847656e+01,1.258165548740299471e+02,1.990097742121729496e+01
7767,KNO2.54,CS79026,USA,41.273,-86.625,Megan Dunning,MPI,North America,"United States","Germany","Knox35",9.948481566307221247e-01,5.327509925289868331e-01,1.236664733886718750e+02,2.271573066711425781e+01,1.257997741886418339e+02,1.988656887007860163e+01
7917,PNA3.10,CS77183,USA,42.0945,-86.3253,Megan Dunning,Monsanto,North America,"United States","Germany","PNA",9.891418550417149236e-01,9.812744482692415948e-01,6.033258438110351562e+01,-2.413191318511962891e+00,4.076451751456157524e+01,-1.962072103849666460e+00
7947,PNA3.40,CS77184,USA,42.0945,-86.3253,Megan Dunning,Monsanto,North America,"United States","Germany","PNA",8.014903441558220987e-01,-7.541202563387872093e-01,6.074868011474609375e+01,-5.778612136840820312e+00,2.945774139304358741e+01,-2.083501650993856202e+01
8037,PT1.52,CS79027,USA,41.3423,-86.7368,Megan Dunning,MPI,North America,"United States","Germany","PT (La Porte)",9.947730356073857250e-01,5.326262268866629457e-01,1.194796981811523438e+02,2.108679962158203125e+01,1.257425768477443597e+02,1.986170621537783632e+01
8057,PT1.85,CS79028,USA,41.3423,-86.7368,Megan Dunning,MPI,North America,"United States","Germany","PT (La Porte)",9.948589609918968568e-01,5.328329318310699447e-01,1.258680725097656250e+02,2.145829200744628906e+01,1.258072747295591967e+02,1.990632097336027684e+01
8077,PT2.21,CS77191,USA,41.3423,-86.7368,Megan Dunning,Monsanto,North America,"United States","Germany","PT (La Porte)",9.557198747636446168e-01,8.166296223051608960e-01,6.239270782470703125e+01,-2.725728750228881836e+00,6.738422380893165098e+01,1.383729820266864419e+00
8132,RMX3.22,CS77219,USA,42.036,-86.511,Megan Dunning,Monsanto,North America,"United States","Germany","RMX",9.820368119886490055e-01,8.384387210354039555e-01,6.309543609619140625e+01,-3.509966850280761719e+00,7.527963438826499498e+01,-3.797504285302540361e-01
8171,RMX4.118,CS79029,USA,42.036,-86.511,Megan Dunning,MPI,North America,"United States","Germany","RMX",9.964805044047951865e-01,9.147386548459768285e-01,6.244971084594726562e+01,-4.215803146362304688e+00,6.676106937281848275e+01,-8.851794343603982540e+00
8214,Gy-0,CS78901,FRA,49,2,Albert Kranz,Salk,Europe,"France","Western Europe","Gy",8.283293761124311816e-01,-7.900207327295225568e-01,1.658753776550292969e+01,-2.955982780456542969e+01,5.482781238916464517e+00,-2.799618995631681528e+01
8222,Lis-2,CS77043,SWE,56.0328,14.775,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Lis",4.887878925464070323e-01,3.459057382491831367e-01,-6.340922117233276367e-01,1.114490413665771484e+01,-1.526774814689442472e+01,3.894456199157272369e+00
8227,THÖ 03,CS77367,SWE,62.7989,17.9103,Mattias Jakobsson,GMI,Europe,"Sweden","North Sweden","THÃ–",3.300382256128021052e-01,9.738289480544435328e-01,-5.477829933166503906e+00,3.318056106567382812e+01,-1.826137022806553034e+01,2.326163123877548600e+01
8230,Algutsrum,CS76657,SWE,56.68,16.5,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Algutsrum",4.949853223046774553e-01,4.314823126803404851e-01,1.761008620262145996e+00,1.117437076568603516e+01,-1.344110728079646044e+01,1.739824146848305997e+00
8231,Brö1-6,CS76726,SWE,56.3,16,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","BrÃ¶msebro",5.635399700327664574e-01,2.503721469481899331e-01,1.309571027755737305e+00,8.573098182678222656e+00,-1.182969255727618751e+01,-1.159279828720725991e+00
8233,Dem-4,CS76794,USA,41.1876,-87.1923,Joy Bergelson,Salk,North America,"United States","Germany","Dem",9.948284896331582861e-01,5.326805988592733243e-01,1.229868240356445312e+02,2.170209312438964844e+01,1.257894008703235329e+02,1.986670461865177728e+01
8234,Gul1-2,CS76896,SWE,56.4606,15.8127,Magnus Nordborg,"GMI,Salk",Europe,"Sweden","South Sweden","Gullabo",5.725125054605320063e-01,2.262135896253619216e-01,1.144119501113891602e+00,8.349385261535644531e+00,-1.126030608119444310e+01,-2.601369662728597820e+00
8235,Hod,CS76924,CZE,48.8,17.1,Jirina Relichov,Salk,Europe,"Czechia","Central Europe","Hodonin",-6.181085508279432483e-01,3.779140318794031728e-02,-3.711885833740234375e+01,1.042356204986572266e+01,-1.993191784216500295e+01,2.922137091368274042e+00
8236,HSm,CS76941,CZE,49.33,15.76,Jirina Relichov,Salk,Europe,"Czechia","Central Europe","Horni Smrcne",-5.847107029579785564e-01,-5.067729515829559606e-03,-4.134452438354492188e+01,1.408448505401611328e+01,-1.524504165498959551e+01,-1.445592853689097845e+00
8237,Kävlinge-1,CS76964,SWE,55.8,13.1,Torbjorn Sall,GMI,Europe,"Sweden","South Sweden","KÃ¤vlinge",5.043537053537593406e-01,3.749892188161006723e-02,-1.196565341949462891e+01,5.560657024383544922e+00,-1.085067163306758964e+01,-7.530858751580577604e+00
8238,Kent,CS76967,UK,51.15,0.4,Magnus Nordborg,Salk,Europe,"United Kingdom","Germany","Kent",9.986910270234026221e-01,-4.650197121972444170e-01,7.781643390655517578e+00,-9.301734924316406250e+00,-9.592674775206278426e+00,-1.782282512205660296e+01
8239,PHW-3,CS76976,GER,51,7,Paul Williams,Salk,Europe,"Germany","Germany","Koeln",9.972501881277924252e-01,-4.763642504368548192e-01,8.975608825683593750e+00,-7.374903678894042969e+00,-4.364718552677255836e+00,-1.576929152224526121e+01
8240,Kulturen-1,CS76987,SWE,55.705,13.196,Torbjorn Sall,GMI,Europe,"Sweden","South Sweden","Kulturen",5.211913840002831977e-01,7.491739962499634198e-02,-8.711019515991210938e+00,5.910898208618164062e+00,-9.700747867143471481e+00,-8.572851165009574004e+00
8241,Liarum,CS77038,SWE,55.9473,13.821,Torbjorn Sall,GMI,Europe,"Sweden","South Sweden","Liarum",6.808212147288491556e-01,3.224547917460136165e-02,-3.640788793563842773e+00,9.657270431518554688e+00,-1.438532369522504872e+01,-2.124962281348327320e+00
8242,Lillö-1,CS77039,SWE,56.1494,15.7884,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","LillÃ¶",6.090774427334186836e-01,2.132563089071717322e-01,2.325687885284423828e+00,8.428286552429199219e+00,-8.926740224490206543e+00,-5.519232366996967620e+00
8243,PHW-2,CS77173,ITA,43.7703,11.2547,Paul Williams,Salk,Europe,"Italy","Western Europe","Florence",9.965095885833668010e-01,-8.985174365655230755e-01,6.983890056610107422e+00,-3.443814468383789062e+01,-3.588829130505858167e+00,-2.699669261520300978e+01
8244,PHW-34,CS77174,FRA,48.6103,2.3086,Paul Williams,Salk,Europe,"France","Western Europe","Bretagny Sur Orge",9.914003384251096618e-01,-9.021913955857941980e-01,1.015374088287353516e+01,-2.979610061645507812e+01,1.649891666248570754e-01,-2.533887034494219037e+01
8246,NC-6,CS77124,USA,35,-79.18,Joy Bergelson,Salk,North America,"United States","Germany","NC",7.656127399564623959e-01,5.187192740502720723e-01,6.232961273193359375e+01,-2.359237432479858398e+00,6.617135907662353134e+01,4.739701044136830355e+00
8247,San-2,CS77233,SWE,56.07,13.74,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","SandÃ¥kra",2.797485542811387060e-02,-8.983775128751073091e-02,-2.425255012512207031e+01,-1.520761680603027344e+01,-5.225226321630394466e+00,-1.046045802584636419e+01
8249,Vimmerby,CS78845,SWE,57.7,15.8,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Vimmerby",4.875273743230446599e-01,3.387849968597099748e-01,-2.603447735309600830e-01,1.181439781188964844e+01,-1.580450620924771421e+01,5.883585075632161043e+00
8256,Bå1-2,CS76676,SWE,56.4,12.9,Magnus Nordborg,GMI,Europe,"Sweden","Admixed","BÃ¥",9.239207516308847179e-01,-2.212422494071271117e-01,8.250082015991210938e+00,1.389734864234924316e+00,-5.558213179108390634e+00,-8.170611608007410709e+00
8258,Bå4-1,CS76677,SWE,56.4,12.9,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","BÃ¥",5.009026044398459110e-01,2.361837960631292255e-01,-1.921717524528503418e+00,5.578299999237060547e+00,-8.718987414815176251e+00,-7.050434929207128221e+00
8259,Bå5-1,CS76678,SWE,56.4,12.9,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","BÃ¥",5.014387331149505744e-01,2.363190807227208146e-01,-1.915829658508300781e+00,5.581095695495605469e+00,-8.676144770914401505e+00,-7.045997540007193471e+00
8264,Bla-1,CS76451,ESP,41.6833,2.8,Albert Kranz,Salk,Europe,"Spain","Spain","Bla",-1.629352648038646656e-01,-9.473651330519903269e-01,-2.471846961975097656e+01,-5.161754608154296875e+01,-7.349977783217637395e+00,-2.749696706166044891e+01
8283,Dra3-1,CS76811,SWE,55.76,14.12,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Dra3",8.511337319653891065e-01,-6.767370051217656834e-02,4.208444595336914062e+00,4.822346687316894531e+00,-8.384035712589906097e+00,-3.770701069274267958e+00
8284,DraII-1,CS76813,CZE,49.4112,16.2815,Jirina Relichov,Salk,Europe,"Czechia","Central Europe","DraII",-5.666227977586224540e-01,-4.941207220622566851e-04,-4.492763900756835938e+01,1.612380409240722656e+01,-1.798897760407662361e+01,-3.611340626246882568e+00
8285,DraIII-1,CS76815,CZE,49.4112,16.2815,Jirina Relichov,Salk,Europe,"Czechia","Central Europe","DraIII",-5.626403002843868295e-01,-1.299720312714392660e-03,-4.301699447631835938e+01,1.508183574676513672e+01,-2.081291958154160682e+01,-3.272085234795843789e+00
8290,En-1,CS76841,GER,50,8.5,Albert Kranz,Salk,Europe,"Germany","Central Europe","Enkheim/Frankfurt",-7.557502231284263239e-01,-7.611280289941621709e-03,-4.071895599365234375e+01,8.517287254333496094e+00,-1.589955418308815283e+01,-2.550813527179526474e+00
8297,Ge-0,CS76875,SUI,46.5,6.08,Albert Kranz,Salk,Europe,"Switzerland","Western Europe","Ge",9.288411707047619092e-01,-8.540295142254799021e-01,1.132985305786132812e+01,-3.093790817260742188e+01,1.855122472791334243e+00,-2.537627048503394533e+01
8306,Hov4-1,CS76936,SWE,56.1,13.74,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Hovdala",7.666924516955615498e-01,-1.832685923136412667e-02,2.847000837326049805e+00,2.776637315750122070e+00,-5.327057177198144977e+00,-8.413602742915761823e+00
8307,Hovdala-6,CS76938,SWE,56.1,13.74,Torbjorn Sall,GMI,Europe,"Sweden","South Sweden","Hovdala",9.998866203302925193e-01,-8.533350014240155545e-02,5.553374290466308594e+00,-8.536285758018493652e-01,-3.190925554773408557e+00,-4.946527578492044164e+00
8311,In-0,CS78903,AUT,47.5,11.5,Albert Kranz,Salk,Europe,"Austria","Central Europe","In",-7.704715998717697190e-01,-1.566028077869541790e-01,-3.198320388793945312e+01,1.032963657379150391e+01,-1.414636216180595696e+01,-6.155502730173910919e+00
8312,Is-0,CS78904,GER,50.5,7.5,Albert Kranz,"MPI,Salk",Europe,"Germany","Germany","Isenburg/Neuwied",9.957726475238154462e-01,-4.501452818711095816e-01,8.140057563781738281e+00,-7.708588123321533203e+00,-2.765068898125160768e+00,-1.324909941337944908e+01
8326,Lis-1,CS77042,SWE,56.0328,14.775,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Lis",7.990661426901488618e-01,-7.936814295755249826e-02,4.076529502868652344e+00,5.982273101806640625e+00,-1.189200278078352824e+01,-2.900311110825291916e+00
8334,Lu-1,CS77056,SWE,55.71,13.2,Albert Kranz,GMI,Europe,"Sweden","Admixed","Lund",-6.434956180253337266e-01,-6.284418184947627994e-02,-3.211446380615234375e+01,1.150465202331542969e+01,-8.907999277165840724e+00,-5.993267298302368928e+00
8335,Lund,CS77060,SWE,55.71,13.2,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Lund",2.860619309342439152e-06,-2.403046546277123706e-05,-2.735937881469726562e+01,-1.647615242004394531e+01,-5.273921650163654995e+00,-1.428190386452312488e+01
8337,Mir-0,CS76551,ITA,44,12.37,Albert Kranz,Salk,Europe,"Italy","Western Europe","Mir",9.948278159097591056e-01,-8.997595929602100195e-01,7.161023616790771484e+00,-3.421592712402343750e+01,-4.461660436446011069e+00,-2.725946720894888742e+01
8343,Na-1,CS76558,FRA,47.5,1.5,Albert Kranz,Salk,Europe,"France","Admixed","Na",9.885371293794951164e-01,-4.384946845490799161e-01,5.803972721099853516e+00,-9.930480957031250000e+00,-4.667249272273152449e+00,-8.033500774133885969e+00
8351,Ost-0,CS77154,SWE,60.25,18.37,Albert Kranz,GMI,Europe,"Sweden","North Sweden","Ost",4.262028693714124961e-01,7.593797688527313960e-01,5.252358436584472656e+00,1.806496810913085938e+01,-1.256006291285803300e+01,1.245384290373271341e+01
8354,Per-1,CS76571,RUS,58,56.3167,Albert Kranz,Salk,Europe,"Russian Federation","Asia","Per",-9.487686249284077444e-01,9.370225722933602786e-01,-3.227336502075195312e+01,7.628940582275390625e+01,-2.546134606184481797e+01,5.131529296248310601e+01
8357,Pla-0,CS76573,ESP,41.5,2.25,Albert Kranz,Salk,Europe,"Spain","Spain","Pla",-1.574261505009353634e-01,-9.524091032681161195e-01,-2.524832725524902344e+01,-5.203591537475585938e+01,-7.318553518461953011e+00,-2.944947368920682962e+01
8365,Rak-2,CS77201,CZE,49,16,Albert Kranz,Salk,Europe,"Czechia","Central Europe","Rak",-5.845019321860102091e-01,-1.748176935969003197e-03,-4.161063003540039062e+01,1.365902137756347656e+01,-1.746176278663717696e+01,-3.128124897212313904e+00
8366,Rd-0,CS76584,GER,50.5,8.5,Albert Kranz,Salk,Europe,"Germany","Admixed","Rodenbach/Dill",9.959493294566064137e-01,-3.977001329184386424e-01,6.278943061828613281e+00,-9.227141380310058594e+00,-7.283151237395556699e+00,-8.748618775365006428e+00
8369,Rev-1,CS77214,SWE,55.6942,13.4504,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Rev1",3.063605969008730001e-02,-5.718520715392935369e-03,-2.571892356872558594e+01,-1.506665229797363281e+01,-5.579620506782897671e+00,-1.210179734875536539e+01
8376,Sanna-2,CS77234,SWE,62.69,18,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","San",3.983601230695262840e-01,9.509718941511879908e-01,-4.993714809417724609e+00,3.244915008544921875e+01,-1.576711000768187709e+01,2.602099914236440981e+01
8386,Sr:5,CS77268,SWE,58.9,11.2,Ivo Cetl,GMI,Europe,"Sweden","Central Europe","Sr",-5.531813968455348007e-01,-4.227649200094680398e-03,-4.293136215209960938e+01,1.604292297363281250e+01,-1.818084410269135276e+01,-1.992719125194766461e+00
8387,St-0,CS77270,SWE,59,18,Albert Kranz,GMI,Europe,"Sweden","Germany","St",9.960839665056737680e-01,-5.519428413181646231e-01,9.745798110961914062e+00,-9.114727973937988281e+00,-5.045920170268008320e+00,-1.809374060042200583e+01
8419,Wil-1,CS78855,LTU,54.6833,25.3167,Albert Kranz,Salk,Europe,"Lithuania","Central Europe","Wil",-9.695675786728894519e-01,-4.602780753835525318e-01,-3.442940139770507812e+01,7.478617191314697266e+00,-2.071442057155468319e+01,1.641728987294545661e+01
8420,Kelsterbach-4,CS76525,GER,50.0667,8.5333,Paul Williams,Salk,Europe,"Germany","Germany","Kelsterbach",9.384316202555369468e-01,-5.131585700571583697e-01,7.315114498138427734e+00,-1.049612140655517578e+01,-6.351750659482198635e+00,-1.521223800714771102e+01
8422,Fjä1-1,CS76859,SWE,56.06,14.29,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","FjÃ¤1",4.938570371667659886e-01,4.231631820386529824e-02,-1.119645214080810547e+01,6.573963642120361328e+00,-1.045200939906615645e+01,-5.955166526822763373e+00
8424,Kas-2,CS78905,IND,35,77,Shauna Somerville,Salk,Asia,"India","Asia","Kas",-6.738167682973651429e-01,9.967918901288480571e-01,-3.140789031982421875e+01,8.706520843505859375e+01,-2.941962292085359465e+01,8.243068986670034803e+01
8426,Ull1-1,CS78816,SWE,56.06,13.97,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Ull1",9.973781773315069099e-01,-9.244380707677050946e-02,5.522653579711914062e+00,-4.238377213478088379e-01,-5.176695613323540890e+00,-7.586047211614603825e+00
8427,Ull2-13,CS78552,SWE,56.0648,13.9707,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Ull2",9.998048334524152203e-01,-8.340487835087183333e-02,5.505743980407714844e+00,-8.009032011032104492e-01,-7.694415447935267771e+00,-6.040843451920288487e+00
8464,LP3413.31,CS79030,USA,41.6862,-86.8513,Justin Borevitz,MPI,North America,"United States","Germany","LP",9.948524884995423312e-01,5.327076934761787452e-01,1.230238189697265625e+02,2.241825485229492188e+01,1.258090543331125559e+02,1.988122531793563041e+01
8483,LP3413.53,CS79031,USA,41.6862,-86.8513,Justin Borevitz,MPI,North America,"United States","Germany","LP",9.948524884995423312e-01,5.327076934761787452e-01,1.230238189697265625e+02,2.241825485229492188e+01,1.258090543331125559e+02,1.988122531793563041e+01
8699,328PNA062,CS79032,USA,42.0945,-86.3253,Justin Borevitz,MPI,North America,"United States","Germany","PNA",9.947411010892620586e-01,5.326824923531932043e-01,1.196721191406250000e+02,2.114799690246582031e+01,1.257197660340623457e+02,1.985782137857390950e+01
8723,11PNA1.14,CS79033,USA,42.0945,-86.3253,Justin Borevitz,MPI,North America,"United States","Germany","PNA",9.948279609543904112e-01,5.326169359820508431e-01,1.210982818603515625e+02,1.592628955841064453e+01,1.257905603154133729e+02,1.988000768544989683e+01
9027,RMX413.85,CS79034,USA,42.036,-86.511,Justin Borevitz,MPI,North America,"United States","Germany","RMX",9.697337390448688144e-01,7.894807913977128777e-01,6.381717300415039062e+01,-3.188584804534912109e+00,8.767443005583083959e+01,1.952410668074565869e+00
9057,Vinslöv,CS78847,SWE,56.1,13.9167,Torbjorn Sall,GMI,Europe,"Sweden","South Sweden","VinslÃ¶v",8.494368377742610443e-01,-1.041400167874346888e-01,2.358161687850952148e+00,5.443010807037353516e+00,-7.571894731962900416e+00,-5.083275467375774070e+00
9058,Västervik,CS78834,SWE,57.75,16.6333,Magnus Nordborg,GMI,Europe,"Sweden","Admixed","VÃ¤stervik",4.096219332784207245e-01,5.722228228129783156e-01,4.557729244232177734e+00,1.588627719879150391e+01,-1.297882404578592919e+01,4.049187837817418867e+00
9067,Xan-3,CS78860,AZE,38.6536,48.7992,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Xanbulan",-4.998466945750117407e-01,-5.001023207210678612e-01,-5.999147796630859375e+01,-2.244426727294921875e+01,-1.637852697176968064e+01,-1.930502510425654350e+01
9069,Xan-5,CS78861,AZE,38.6536,48.7992,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Xanbulan",-4.996400485369865696e-01,-5.000721006991054596e-01,-6.027666473388671875e+01,-2.341227531433105469e+01,-1.643305088795069580e+01,-2.082059651919221466e+01
9070,Xan-6,CS78862,AZE,38.6536,48.7992,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Xanbulan",-4.994852511726960431e-01,-5.000349250510314203e-01,-6.031324005126953125e+01,-2.278383827209472656e+01,-1.683125031428959062e+01,-2.063149366208312685e+01
9075,Lerik1-4,CS77023,AZE,38.7406,48.6131,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Lerik",-4.997476814164300563e-01,-5.002106672063414416e-01,-5.985004425048828125e+01,-2.304177665710449219e+01,-1.660817841381720328e+01,-1.973112677036177942e+01
9078,Lerik1-7,CS77024,AZE,38.7406,48.6131,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Lerik",-4.995923120683395946e-01,-5.000299351066870290e-01,-6.050083923339843750e+01,-2.319626426696777344e+01,-1.564227364743832460e+01,-2.072930710998105042e+01
9079,Lerik2-1,CS77025,AZE,38.7833,48.5517,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Lerik",-4.998293091455368597e-01,-4.998756646941546200e-01,-5.960491561889648438e+01,-2.417944908142089844e+01,-1.649921493625426550e+01,-1.970613593052335233e+01
9081,Lerik2-3,CS77026,AZE,38.7833,48.5517,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Lerik",-4.993552491085799239e-01,-5.001485865102450745e-01,-5.984090042114257812e+01,-2.357716941833496094e+01,-1.632858725544858558e+01,-2.030123026651927987e+01
9084,Lerik2-6,CS77028,AZE,38.7833,48.5517,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Lerik",-4.997432347002850883e-01,-4.999242426031594300e-01,-5.988589096069335938e+01,-2.414470100402832031e+01,-1.612253737565657019e+01,-1.922869344055238727e+01
9085,Lerik2-7,CS77029,AZE,38.7833,48.5517,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Lerik",-4.997197892695773302e-01,-4.999200098206310061e-01,-6.024120330810546875e+01,-2.386785507202148438e+01,-1.614080449678892748e+01,-1.926486651956659912e+01
9089,Nar-3,CS77119,AZE,38.9522,48.925,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Narimanabad",-4.996347700767299060e-01,-5.003464326658023653e-01,-5.934590148925781250e+01,-2.358541679382324219e+01,-1.655247853538512004e+01,-2.107921116347313983e+01
9091,Nar-5,CS77121,AZE,38.9522,48.925,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Narimanabad",-5.001340768116284696e-01,-5.007831751779809881e-01,-5.945142364501953125e+01,-2.281927680969238281e+01,-1.760464127639914977e+01,-1.883100506834310295e+01
9095,Istisu-5,CS76950,AZE,38.9786,48.5594,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Istisu",-5.003945914878514811e-01,-5.016683545896187812e-01,-5.921987533569335938e+01,-2.217203140258789062e+01,-1.608006283390029267e+01,-1.899764445522803769e+01
